access,author,category,consortium,id,MRB-filename,LDHub-filename,mr,ncase,ncontrol,note,nsnp,path,pmid,population,priority,sample_size,sd,sex,subcategory,trait,unit,year
public,Neale,NA,Neale Lab,UKB-a:573,Allele.reorder.N19.assoc.tsv.gz.tab,N19.ukbb.sumstats.gz,1,126,337073,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: N19 Unspecified renal failure,NA,2017
public,Neale,NA,Neale Lab,UKB-a:574,Allele.reorder.N20.assoc.tsv.gz.tab,N20.ukbb.sumstats.gz,1,2427,334772,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: N20 Calculus of kidney and ureter,NA,2017
public,Neale,NA,Neale Lab,UKB-a:575,Allele.reorder.N32.assoc.tsv.gz.tab,N32.ukbb.sumstats.gz,1,2749,334450,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: N32 Other disorders of bladder,NA,2017
public,Neale,NA,Neale Lab,UKB-a:576,Allele.reorder.N40.assoc.tsv.gz.tab,N40.ukbb.sumstats.gz,1,3140,334059,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: N40 Hyperplasia of prostate,NA,2017
public,Neale,NA,Neale Lab,UKB-a:577,Allele.reorder.N81.assoc.tsv.gz.tab,N81.ukbb.sumstats.gz,1,4840,332359,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: N81 Female genital prolapse,NA,2017
public,Neale,NA,Neale Lab,UKB-a:578,Allele.reorder.N92.assoc.tsv.gz.tab,N92.ukbb.sumstats.gz,1,6882,330317,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: N92 Excessive  frequent and irregular menstruation,NA,2017
public,Neale,NA,Neale Lab,UKB-a:579,Allele.reorder.O75.assoc.tsv.gz.tab,O75.ukbb.sumstats.gz,1,181,337018,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: O75 Other complications of labour and delivery  not elsewhere classified,NA,2017
public,Neale,NA,Neale Lab,UKB-a:58,Allele.reorder.20001_1059.assoc.tsv.gz.tab,20001_1059.ukbb.sumstats.gz,1,2677,334482,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Cancer code  self-reported: malignant melanoma,NA,2017
public,Neale,NA,Neale Lab,UKB-a:580,Allele.reorder.R04.assoc.tsv.gz.tab,R04.ukbb.sumstats.gz,1,1788,335411,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: R04 Haemorrhage from respiratory passages,NA,2017
public,Neale,NA,Neale Lab,UKB-a:581,Allele.reorder.R07.assoc.tsv.gz.tab,R07.ukbb.sumstats.gz,1,16552,320647,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: R07 Pain in throat and chest,NA,2017
public,Neale,NA,Neale Lab,UKB-a:582,Allele.reorder.R10.assoc.tsv.gz.tab,R10.ukbb.sumstats.gz,1,14203,322996,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: R10 Abdominal and pelvic pain,NA,2017
public,Neale,NA,Neale Lab,UKB-a:583,Allele.reorder.R11.assoc.tsv.gz.tab,R11.ukbb.sumstats.gz,1,1365,335834,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: R11 Nausea and vomiting,NA,2017
public,Neale,NA,Neale Lab,UKB-a:584,Allele.reorder.R14.assoc.tsv.gz.tab,R14.ukbb.sumstats.gz,1,201,336998,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: R14 Flatulence and related conditions,NA,2017
public,Neale,NA,Neale Lab,UKB-a:585,Allele.reorder.R31.assoc.tsv.gz.tab,R31.ukbb.sumstats.gz,1,7363,329836,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: R31 Unspecified haematuria,NA,2017
public,Neale,NA,Neale Lab,UKB-a:586,Allele.reorder.R35.assoc.tsv.gz.tab,R35.ukbb.sumstats.gz,1,1349,335850,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: R35 Polyuria,NA,2017
public,Neale,NA,Neale Lab,UKB-a:587,Allele.reorder.R55.assoc.tsv.gz.tab,R55.ukbb.sumstats.gz,1,3057,334142,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: R55 Syncope and collapse,NA,2017
public,Neale,NA,Neale Lab,UKB-a:588,Allele.reorder.R69.assoc.tsv.gz.tab,R69.ukbb.sumstats.gz,1,6717,330482,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: R69 Unknown and unspecified causes of morbidity,NA,2017
public,Neale,NA,Neale Lab,UKB-a:589,Allele.reorder.S09.assoc.tsv.gz.tab,S09.ukbb.sumstats.gz,1,932,336267,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: S09 Other and unspecified injuries of head,NA,2017
public,Neale,NA,Neale Lab,UKB-a:59,Allele.reorder.20001_1061.assoc.tsv.gz.tab,20001_1061.ukbb.sumstats.gz,1,3156,334003,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Cancer code  self-reported: basal cell carcinoma,NA,2017
public,Neale,NA,Neale Lab,UKB-a:590,Allele.reorder.S52.assoc.tsv.gz.tab,S52.ukbb.sumstats.gz,1,3284,333915,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: S52 Fracture of forearm,NA,2017
public,Neale,NA,Neale Lab,UKB-a:591,Allele.reorder.S66.assoc.tsv.gz.tab,S66.ukbb.sumstats.gz,1,553,336646,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: S66 Injury of muscle and tendon at wrist and hand level,NA,2017
public,Neale,NA,Neale Lab,UKB-a:592,Allele.reorder.S76.assoc.tsv.gz.tab,S76.ukbb.sumstats.gz,1,154,337045,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: S76 Injury of muscle and tendon at hip and thigh level,NA,2017
public,Neale,NA,Neale Lab,UKB-a:593,Allele.reorder.T84.assoc.tsv.gz.tab,T84.ukbb.sumstats.gz,1,2053,335146,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: T84 Complications of internal orthopaedic prosthetic devices  implants and grafts,NA,2017
public,Neale,NA,Neale Lab,UKB-a:594,Allele.reorder.Z09.assoc.tsv.gz.tab,Z09.ukbb.sumstats.gz,1,5162,332037,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: Z09 Follow-up examination after treatment for conditions other than malignant neoplasms,NA,2017
public,Neale,NA,Neale Lab,UKB-a:595,Allele.reorder.Z47.assoc.tsv.gz.tab,Z47.ukbb.sumstats.gz,1,1954,335245,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: Z47 Other orthopaedic follow-up care,NA,2017
public,Neale,NA,Neale Lab,UKB-a:596,Allele.reorder.Z80.assoc.tsv.gz.tab,Z80.ukbb.sumstats.gz,1,326,336873,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: Z80 Family history of malignant neoplasm,NA,2017
public,Neale,NA,Neale Lab,UKB-a:597,Allele.reorder.K30.assoc.tsv.gz.tab,K30.ukbb.sumstats.gz,1,5060,332139,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337199,0,Males and Females,NA,Diagnoses - main ICD10: K30 Dyspepsia,NA,2017
public,Neale,NA,Neale Lab,UKB-a:6,Allele.reorder.1080.assoc.tsv.gz.tab,1080.ukbb.sumstats.gz,1,0,0,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,261987,0,Males and Females,NA,Time spent using computer,NA,2017
public,Neale,NA,Neale Lab,UKB-a:60,Allele.reorder.20001_1062.assoc.tsv.gz.tab,20001_1062.ukbb.sumstats.gz,1,404,336755,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Cancer code  self-reported: squamous cell carcinoma,NA,2017
public,Neale,NA,Neale Lab,UKB-a:61,Allele.reorder.20002_1065.assoc.tsv.gz.tab,20002_1065.ukbb.sumstats.gz,1,87690,249469,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: hypertension,NA,2017
public,Neale,NA,Neale Lab,UKB-a:62,Allele.reorder.20002_1074.assoc.tsv.gz.tab,20002_1074.ukbb.sumstats.gz,1,10612,326547,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: angina,NA,2017
public,Neale,NA,Neale Lab,UKB-a:63,Allele.reorder.20002_1075.assoc.tsv.gz.tab,20002_1075.ukbb.sumstats.gz,1,7735,329424,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: heart attack/myocardial infarction,NA,2017
public,Neale,NA,Neale Lab,UKB-a:64,Allele.reorder.20002_1093.assoc.tsv.gz.tab,20002_1093.ukbb.sumstats.gz,1,2801,334358,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: pulmonary embolism +/- dvt,NA,2017
public,Neale,NA,Neale Lab,UKB-a:65,Allele.reorder.20002_1094.assoc.tsv.gz.tab,20002_1094.ukbb.sumstats.gz,1,6767,330392,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: deep venous thrombosis (dvt),NA,2017
public,Neale,NA,Neale Lab,UKB-a:66,Allele.reorder.20002_1111.assoc.tsv.gz.tab,20002_1111.ukbb.sumstats.gz,1,39049,298110,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: asthma,NA,2017
public,Neale,NA,Neale Lab,UKB-a:67,Allele.reorder.20002_1112.assoc.tsv.gz.tab,20002_1112.ukbb.sumstats.gz,1,1179,335980,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: chronic obstructive airways disease/copd,NA,2017
public,Neale,NA,Neale Lab,UKB-a:68,Allele.reorder.20002_1113.assoc.tsv.gz.tab,20002_1113.ukbb.sumstats.gz,1,4573,332586,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: emphysema/chronic bronchitis,NA,2017
public,Neale,NA,Neale Lab,UKB-a:69,Allele.reorder.20002_1123.assoc.tsv.gz.tab,20002_1123.ukbb.sumstats.gz,1,1064,336095,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: sleep apnoea,NA,2017
public,Neale,NA,Neale Lab,UKB-a:7,Allele.reorder.1090.assoc.tsv.gz.tab,1090.ukbb.sumstats.gz,1,0,0,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,224813,0,Males and Females,NA,Time spent driving,NA,2017
public,Neale,NA,Neale Lab,UKB-a:70,Allele.reorder.20002_1138.assoc.tsv.gz.tab,20002_1138.ukbb.sumstats.gz,1,14316,322843,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: gastro-oesophageal reflux (gord) / gastric reflux,NA,2017
public,Neale,NA,Neale Lab,UKB-a:71,Allele.reorder.20002_1162.assoc.tsv.gz.tab,20002_1162.ukbb.sumstats.gz,1,5573,331586,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: cholelithiasis/gall stones,NA,2017
public,Neale,NA,Neale Lab,UKB-a:72,Allele.reorder.20002_1197.assoc.tsv.gz.tab,20002_1197.ukbb.sumstats.gz,1,2694,334465,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: kidney stone/ureter stone/bladder stone,NA,2017
public,Neale,NA,Neale Lab,UKB-a:73,Allele.reorder.20002_1201.assoc.tsv.gz.tab,20002_1201.ukbb.sumstats.gz,1,2006,335153,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: bladder problem (not cancer),NA,2017
public,Neale,NA,Neale Lab,UKB-a:74,Allele.reorder.20002_1220.assoc.tsv.gz.tab,20002_1220.ukbb.sumstats.gz,1,13243,323916,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: diabetes,NA,2017
public,Neale,NA,Neale Lab,UKB-a:75,Allele.reorder.20002_1223.assoc.tsv.gz.tab,20002_1223.ukbb.sumstats.gz,1,2133,335026,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: type 2 diabetes,NA,2017
public,Neale,NA,Neale Lab,UKB-a:76,Allele.reorder.20002_1225.assoc.tsv.gz.tab,20002_1225.ukbb.sumstats.gz,1,2547,334612,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: hyperthyroidism/thyrotoxicosis,NA,2017
public,Neale,NA,Neale Lab,UKB-a:77,Allele.reorder.20002_1226.assoc.tsv.gz.tab,20002_1226.ukbb.sumstats.gz,1,16376,320783,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: hypothyroidism/myxoedema,NA,2017
public,Neale,NA,Neale Lab,UKB-a:78,Allele.reorder.20002_1265.assoc.tsv.gz.tab,20002_1265.ukbb.sumstats.gz,1,10007,327152,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: migraine,NA,2017
public,Neale,NA,Neale Lab,UKB-a:79,Allele.reorder.20002_1277.assoc.tsv.gz.tab,20002_1277.ukbb.sumstats.gz,1,3536,333623,Data from http://www.nealelab.is/blog/2017/9/11/details-and-considerations-of-the-uk-biobank-gwas,10894596,/projects/MRC-IEU/research/data/ukbiobank/summary/gwas/dev/cleaned_597_files/,0,Europrean,1,337159,0,Males and Females,NA,Non-cancer illness code  self-reported: glaucoma,NA,2017
